"S.No","Plot No","Accession","Replication","Population","trait","value","timestamp","person","location","number","device_name"
"9","251223","PI63715","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251223_LeafPhotoA_2025-10-10%2010_34_55.187-05_00.jpg","2025-10-10 10:34:57.032-05:00"," ","","3","SM-A166U1"
"416","251224","PI569443","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251224_LeafPhotoA_2025-10-10%2010_35_18.489-05_00.jpg","2025-10-10 10:35:20.809-05:00"," ","","1","SM-A166U1"
"416","251224","PI569443","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251224_LeafPhotoA_2025-10-10%2010_35_29.952-05_00.jpg","2025-10-10 10:35:31.929-05:00"," ","","2","SM-A166U1"
"416","251224","PI569443","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251224_LeafPhotoA_2025-10-10%2010_35_44.672-05_00.jpg","2025-10-10 10:35:46.556-05:00"," ","","3","SM-A166U1"
"514","251225","PI593916","Rep 2","BAP","LeafPhotoNotesA","dry","2025-10-10 10:35:57.448-05:00"," ","","1","SM-A166U1"
"195","251226","PI506114","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251226_LeafPhotoA_2025-10-10%2010_36_21.977-05_00.jpg","2025-10-10 10:36:24.327-05:00"," ","","1","SM-A166U1"
"195","251226","PI506114","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251226_LeafPhotoA_2025-10-10%2010_36_36.982-05_00.jpg","2025-10-10 10:36:38.929-05:00"," ","","2","SM-A166U1"
"195","251226","PI506114","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251226_LeafPhotoA_2025-10-10%2010_36_47.569-05_00.jpg","2025-10-10 10:36:49.475-05:00"," ","","3","SM-A166U1"
"20","251227","PI152727","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251227_LeafPhotoA_2025-10-10%2010_37_14.057-05_00.jpg","2025-10-10 10:37:16.285-05:00"," ","","1","SM-A166U1"
"20","251227","PI152727","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251227_LeafPhotoA_2025-10-10%2010_37_25.778-05_00.jpg","2025-10-10 10:37:27.936-05:00"," ","","2","SM-A166U1"
"20","251227","PI152727","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251227_LeafPhotoA_2025-10-10%2010_37_37.275-05_00.jpg","2025-10-10 10:37:39.317-05:00"," ","","3","SM-A166U1"
"437","251228","PI570053","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251228_LeafPhotoA_2025-10-10%2010_37_58.608-05_00.jpg","2025-10-10 10:38:00.810-05:00"," ","","1","SM-A166U1"
"437","251228","PI570053","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251228_LeafPhotoA_2025-10-10%2010_38_11.955-05_00.jpg","2025-10-10 10:38:13.878-05:00"," ","","2","SM-A166U1"
"437","251228","PI570053","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251228_LeafPhotoA_2025-10-10%2010_38_28.296-05_00.jpg","2025-10-10 10:38:30.454-05:00"," ","","3","SM-A166U1"
"33","251229","PI152966","Rep 2","BAP","LeafPhotoNotesA","no plants","2025-10-10 10:38:42.427-05:00"," ","","1","SM-A166U1"
"454","251230","PI570371","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251230_LeafPhotoA_2025-10-10%2010_40_04.593-05_00.jpg","2025-10-10 10:40:06.510-05:00"," ","","1","SM-A166U1"
"454","251230","PI570371","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251230_LeafPhotoA_2025-10-10%2010_40_24.469-05_00.jpg","2025-10-10 10:40:26.515-05:00"," ","","2","SM-A166U1"
"454","251230","PI570371","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251230_LeafPhotoA_2025-10-10%2010_40_46.074-05_00.jpg","2025-10-10 10:40:48.060-05:00"," ","","3","SM-A166U1"
"176","251231","PI337689","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251231_LeafPhotoA_2025-10-10%2010_42_17.323-05_00.jpg","2025-10-10 10:42:19.409-05:00"," ","","1","SM-A166U1"
"176","251231","PI337689","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251231_LeafPhotoA_2025-10-10%2010_43_31.415-05_00.jpg","2025-10-10 10:43:33.377-05:00"," ","","2","SM-A166U1"
"176","251231","PI337689","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251231_LeafPhotoA_2025-10-10%2010_43_49.118-05_00.jpg","2025-10-10 10:43:50.939-05:00"," ","","3","SM-A166U1"
"407","251232","PI569419","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251232_LeafPhotoA_2025-10-10%2010_58_19.850-05_00.jpg","2025-10-10 10:58:21.429-05:00"," ","","1","SM-A166U1"
"407","251232","PI569419","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251232_LeafPhotoA_2025-10-10%2010_58_33.651-05_00.jpg","2025-10-10 10:58:35.260-05:00"," ","","2","SM-A166U1"
"407","251232","PI569419","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251232_LeafPhotoA_2025-10-10%2010_58_49.909-05_00.jpg","2025-10-10 10:58:51.543-05:00"," ","","3","SM-A166U1"
"505","251233","PI585467","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251233_LeafPhotoA_2025-10-10%2010_57_20.470-05_00.jpg","2025-10-10 10:57:22.398-05:00"," ","","1","SM-A166U1"
"505","251233","PI585467","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251233_LeafPhotoA_2025-10-10%2010_57_39.055-05_00.jpg","2025-10-10 10:57:40.809-05:00"," ","","2","SM-A166U1"
"505","251233","PI585467","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251233_LeafPhotoA_2025-10-10%2010_57_53.518-05_00.jpg","2025-10-10 10:57:55.295-05:00"," ","","3","SM-A166U1"
"196","251234","PI506122","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251234_LeafPhotoA_2025-10-10%2010_56_07.690-05_00.jpg","2025-10-10 10:56:09.627-05:00"," ","","1","SM-A166U1"
"196","251234","PI506122","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251234_LeafPhotoA_2025-10-10%2010_56_24.506-05_00.jpg","2025-10-10 10:56:26.138-05:00"," ","","2","SM-A166U1"
"196","251234","PI506122","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251234_LeafPhotoA_2025-10-10%2010_56_48.572-05_00.jpg","2025-10-10 10:56:50.340-05:00"," ","","3","SM-A166U1"
"156","251235","PI329841","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251235_LeafPhotoA_2025-10-10%2010_54_54.031-05_00.jpg","2025-10-10 10:54:55.819-05:00"," ","","1","SM-A166U1"
"156","251235","PI329841","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251235_LeafPhotoA_2025-10-10%2010_55_07.365-05_00.jpg","2025-10-10 10:55:09.150-05:00"," ","","2","SM-A166U1"
"156","251235","PI329841","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251235_LeafPhotoA_2025-10-10%2010_55_24.714-05_00.jpg","2025-10-10 10:55:26.461-05:00"," ","","3","SM-A166U1"
"379","251236","PI563009","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251236_LeafPhotoA_2025-10-10%2010_53_39.831-05_00.jpg","2025-10-10 10:53:41.684-05:00"," ","","1","SM-A166U1"
"379","251236","PI563009","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251236_LeafPhotoA_2025-10-10%2010_53_56.835-05_00.jpg","2025-10-10 10:53:58.674-05:00"," ","","2","SM-A166U1"
"379","251236","PI563009","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251236_LeafPhotoA_2025-10-10%2010_54_14.476-05_00.jpg","2025-10-10 10:54:16.273-05:00"," ","","3","SM-A166U1"
"29","251237","PI152923","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251237_LeafPhotoA_2025-10-10%2010_52_16.732-05_00.jpg","2025-10-10 10:52:18.549-05:00"," ","","1","SM-A166U1"
"29","251237","PI152923","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251237_LeafPhotoA_2025-10-10%2010_52_29.053-05_00.jpg","2025-10-10 10:52:30.663-05:00"," ","","2","SM-A166U1"
"29","251237","PI152923","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251237_LeafPhotoA_2025-10-10%2010_52_39.735-05_00.jpg","2025-10-10 10:52:41.473-05:00"," ","","3","SM-A166U1"
"29","251237","PI152923","Rep 2","BAP","LeafPhotoNotesA","3 leaves from 1 plant","2025-10-10 10:52:54.803-05:00"," ","","1","SM-A166U1"
"76","251238","PI197542","Rep 2","BAP","LeafPhotoNotesA","no plants","2025-10-10 10:51:39.105-05:00"," ","","1","SM-A166U1"
"508","251239","PI585961","Rep 2","BAP","LeafPhotoNotesA","no plants","2025-10-10 10:51:19.374-05:00"," ","","1","SM-A166U1"
"52","251240","PI156330","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251240_LeafPhotoA_2025-10-10%2010_50_01.648-05_00.jpg","2025-10-10 10:50:03.500-05:00"," ","","1","SM-A166U1"
"52","251240","PI156330","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251240_LeafPhotoA_2025-10-10%2010_50_13.818-05_00.jpg","2025-10-10 10:50:15.628-05:00"," ","","2","SM-A166U1"
"52","251240","PI156330","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251240_LeafPhotoA_2025-10-10%2010_50_55.223-05_00.jpg","2025-10-10 10:50:57.094-05:00"," ","","3","SM-A166U1"
"3","251241","PI22913","Rep 2","BAP","LeafPhotoNotesA","dry","2025-10-10 10:49:42.555-05:00"," ","","1","SM-A166U1"
"67","251242","PI180348","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251242_LeafPhotoA_2025-10-10%2010_48_48.135-05_00.jpg","2025-10-10 10:48:49.919-05:00"," ","","1","SM-A166U1"
"67","251242","PI180348","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251242_LeafPhotoA_2025-10-10%2010_48_59.591-05_00.jpg","2025-10-10 10:49:01.115-05:00"," ","","2","SM-A166U1"
"67","251242","PI180348","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251242_LeafPhotoA_2025-10-10%2010_49_15.114-05_00.jpg","2025-10-10 10:49:16.679-05:00"," ","","3","SM-A166U1"
"28","251243","PI152862","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251243_LeafPhotoA_2025-10-10%2010_47_26.148-05_00.jpg","2025-10-10 10:47:28.121-05:00"," ","","1","SM-A166U1"
"28","251243","PI152862","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251243_LeafPhotoA_2025-10-10%2010_47_41.965-05_00.jpg","2025-10-10 10:47:43.469-05:00"," ","","2","SM-A166U1"
"28","251243","PI152862","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251243_LeafPhotoA_2025-10-10%2010_48_10.032-05_00.jpg","2025-10-10 10:48:11.792-05:00"," ","","3","SM-A166U1"
"70","251244","PI181899","Rep 2","BAP","LeafPhotoNotesA","dry","2025-10-10 10:46:52.408-05:00"," ","","1","SM-A166U1"
"62","251245","PI167093","Rep 2","BAP","LeafPhotoNotesA","dry","2025-10-10 10:46:28.067-05:00"," ","","1","SM-A166U1"
"69","251246","PI181083","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251246_LeafPhotoA_2025-10-10%2010_45_39.415-05_00.jpg","2025-10-10 10:45:41.303-05:00"," ","","1","SM-A166U1"
"69","251246","PI181083","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251246_LeafPhotoA_2025-10-10%2010_45_50.706-05_00.jpg","2025-10-10 10:45:52.541-05:00"," ","","2","SM-A166U1"
"69","251246","PI181083","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251246_LeafPhotoA_2025-10-10%2010_46_08.293-05_00.jpg","2025-10-10 10:46:10.126-05:00"," ","","3","SM-A166U1"
"16","251247","PI146890","Rep 2","BAP","LeafPhotoNotesA","dry","2025-10-10 10:44:44.392-05:00"," ","","1","SM-A166U1"
"207","251248","PI524475","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251248_LeafPhotoA_2025-10-10%2011_00_09.283-05_00.jpg","2025-10-10 11:00:10.789-05:00"," ","","1","SM-A166U1"
"207","251248","PI524475","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251248_LeafPhotoA_2025-10-10%2011_00_21.175-05_00.jpg","2025-10-10 11:00:22.688-05:00"," ","","2","SM-A166U1"
"207","251248","PI524475","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251248_LeafPhotoA_2025-10-10%2011_00_36.674-05_00.jpg","2025-10-10 11:00:38.313-05:00"," ","","3","SM-A166U1"
"127","251249","PI329511","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251249_LeafPhotoA_2025-10-10%2011_00_51.064-05_00.jpg","2025-10-10 11:00:52.813-05:00"," ","","1","SM-A166U1"
"127","251249","PI329511","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251249_LeafPhotoA_2025-10-10%2011_01_05.235-05_00.jpg","2025-10-10 11:01:07.078-05:00"," ","","2","SM-A166U1"
"127","251249","PI329511","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251249_LeafPhotoA_2025-10-10%2011_01_23.290-05_00.jpg","2025-10-10 11:01:25.183-05:00"," ","","3","SM-A166U1"
"77","251250","PI213900","Rep 2","BAP","LeafPhotoNotesA","dry","2025-10-10 11:01:36.157-05:00"," ","","1","SM-A166U1"
"374","251251","PI562991","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251251_LeafPhotoA_2025-10-10%2011_01_56.934-05_00.jpg","2025-10-10 11:01:58.886-05:00"," ","","1","SM-A166U1"
"374","251251","PI562991","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251251_LeafPhotoA_2025-10-10%2011_02_10.416-05_00.jpg","2025-10-10 11:02:12.020-05:00"," ","","2","SM-A166U1"
"374","251251","PI562991","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251251_LeafPhotoA_2025-10-10%2011_02_24.672-05_00.jpg","2025-10-10 11:02:26.505-05:00"," ","","3","SM-A166U1"
"54","251252","PI156463","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251252_LeafPhotoA_2025-10-10%2011_02_41.900-05_00.jpg","2025-10-10 11:02:43.749-05:00"," ","","1","SM-A166U1"
"54","251252","PI156463","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251252_LeafPhotoA_2025-10-10%2011_03_07.313-05_00.jpg","2025-10-10 11:03:08.882-05:00"," ","","2","SM-A166U1"
"54","251252","PI156463","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251252_LeafPhotoA_2025-10-10%2011_03_22.629-05_00.jpg","2025-10-10 11:03:24.234-05:00"," ","","3","SM-A166U1"
"567","251253","PI641836","Rep 2","BAP","LeafPhotoNotesA","damage leaves","2025-10-10 11:03:39.698-05:00"," ","","1","SM-A166U1"
"79","251254","PI221548","Rep 2","BAP","LeafPhotoNotesA","dry","2025-10-10 11:03:55.240-05:00"," ","","1","SM-A166U1"
"85","251255","PI253986","Rep 2","BAP","LeafPhotoNotesA","dry","2025-10-10 11:04:21.614-05:00"," ","","1","SM-A166U1"
